Bof_20200828
AMERICAN_EUROPEAN	CURRENCY	DEALID_FE	DELIVERY_DATE	DESCRIPTION	EXERCISE_STYLE	EXPIRY	EXPIRY_LABEL	F_CALL_PUT	F_CASH_DELIVERY	F_QUANTO	FORWARD_START_DATE	FORWARD_START_STYLE	INSTRUMENTID_FE	LAST_TRADING_DATE	LOTSIZE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	STARTDATE	STRIKE	TRADE_DATE	UNDERLYINGID	FORWARD_START_END_DATE	IS_FORWARD_START	QUANTO_CURR	NOMINAL	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	INITIAL_PRICE	ISSUE_ID
E	EUR	-1			E	2023-06-22	JUN 23	C	C			0	SD3E JUN19 BDT C66.66 4Y | 22 JUN 23 | C | E | 1277.9600000000		1		2020-08-28	Call	Equities	Options		1277.96		ESTX SD 30 PR		N			ESTX SD 30 PR	25ba7e5c-9885-11e9-aad0-484e8dce6db3	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		TITR0I0.38	A	2020-09-18	SEP 20	C	P			0	TITR0I0.38 | 18 SEP 20 | C | A | .3800000000		1000		2020-08-28	Call	Equities	Options		0.38		TITR		N			TITR	88897784-ddc9-11e9-9eb0-e7766f5ef7bc	ef9e90de-1f2a-11e9-a2d0-b3645e528b7a	ef9e90de-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		BSD2 202012 C 2.3	A	2020-12-18	DEC 20	C	P			0	BSD2 202012 C 2.3 | 18 DEC 20 | C | A | 2.3000000000		100		2020-08-28	Call	Equities	Options		2.3		BANCO SANTANDER		N			BANCO SANTANDER	4946e1e4-6297-11ea-b360-e4afb098eae1	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-11-13	NOV 23	C	C			0	SX5E NOV23 CATM | 13 NOV 23 | C | E | 3205.3600000000		1		2020-08-28	Call	Equities	Options		3205.3599999999997		FESX 202009 | SEP 20		N			ESTX 50 PR	7c0cdfa4-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0X15000	E	2020-12-18	DEC 20	P	C			0	MIBO0X15000 | 18 DEC 20 | P | E | 15000.0000000000		2.5		2020-08-28	Put	Equities	Options		15000		FIB0I | SEP 20		N			FTSE MIB	4c7c5a70-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-04-07	APR 22	C	C			0	OPT_SX5E APR22 CATM - 4521 | 07 APR 22 | C | E | 3438.7800000000		1		2020-08-28	Call	Equities	Options		3438.78		FESX 202009 | SEP 20		N			ESTX 50 PR	bbea7200-9e9d-11ea-a0a0-6b77645bee53	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2024-12-23	DEC 24	C	C			0	OPT_EP CED DEC25 SX5E DEC25 CALL50 6Y - 4815 | 23 DEC 24 | C | E | 1493.2650000000		1		2020-08-28	Call	Equities	Options		1493.265		FESX 202009 | SEP 20		N			ESTX 50 PR	bc3079da-9e9d-11ea-a0a0-6b77645bee53	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2024-02-16	FEB 24	C	C			0	OPT_EP CED SX5E FEB26 C50 5Y - 4866 | 16 FEB 24 | C | E | 1635.2750000000		1		2020-08-28	Call	Equities	Options		1635.275		FESX 202009 | SEP 20		N			ESTX 50 PR	bc4c7ee6-9e9d-11ea-a0a0-6b77645bee53	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		BAY 202012 C 78	A	2020-12-18	DEC 20	C	P			0	BAY 202012 C 78 | 18 DEC 20 | C | A | 78.0000000000		100		2020-08-28	Call	Equities	Options		78		BAY		N			BAY	4df713c4-165e-11ea-b3f0-689a4e2fd020	efa18f50-1f2a-11e9-a2d0-b3645e528b7a	efa18f50-1f2a-11e9-a2d0-b3645e528b7a	0	
X	EUR	-1		BI EUS50CPP85%CE150525	X	2025-05-13	MAY 25	X	C			0	I05389		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		FESX 202009 | SEP 20		N			ESTX 50 PR	c3759d1e-baa1-11e9-a020-091cb4b8f405	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	1000	
E	EUR	-1		BI CW CALL ENI 9,5 E 071220	E	2020-12-07	DEC 20	C	C			0	I06437		0.1		2020-08-28	Warrants Call	Equities	Rights		9.5		ENI		N			ENI	b3e087b2-90e6-11ea-b430-b3e2b66d25c3	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-01-30	JAN 24	C	C			0	FTMIB FEB24 C0 BOND | 30 JAN 24 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		FIB0I | SEP 20		N			FTSE MIB	79e32120-62b4-11e9-b160-4ad6f9df0bf5	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2021-11-23	NOV 21	C	C			0	OPT_SD3E NOV21 CATM - 3605 | 23 NOV 21 | C | E | 1937.7400000000		1		2020-08-28	Call	Equities	Options		1937.7400000000002		ESTX SD 30 PR		N			ESTX SD 30 PR	4c5995da-b093-11ea-bdb0-f7127f36688c	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202512 C 3200	E	2025-12-19	DEC 25	C	C			0	OESX 202512 C 3200 | 19 DEC 25 | C | E | 3200.0000000000		10		2020-08-28	Call	Equities	Options		3200		FESX 202009 | SEP 20		N			ESTX 50 PR	f9531694-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI0X8	A	2020-12-18	DEC 20	P	P			0	ENI0X8 | 18 DEC 20 | P | A | 8.0000000000		500		2020-08-28	Put	Equities	Options		8		ENI		N			ENI	4cddaa5a-1f30-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-06-24	JUN 24	C	C			0	OPT_SD3E JUN19 BDT C66.66 5Y - 5060 | 24 JUN 24 | C | E | 1277.9600000000		1		2020-08-28	Call	Equities	Options		1277.96		ESTX SD 30 PR		N			ESTX SD 30 PR	bc785f52-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	USD	-1		SPX Sep0 3130.0P	E	2020-09-18	SEP 20	P	C			0	SPX Sep0 3130.0P | 18 SEP 20 | P | E | 3130.0000000000		100		2020-08-28	Put	Equities	Options		3130		S&P 500 INDEX		N			S&P 500 INDEX	05f01f7a-98c3-11ea-95f0-3d67ae71bb27	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL UNICREDIT 8,8 E 071220	E	2020-12-07	DEC 20	C	C			0	I06519		0.1		2020-08-28	Warrants Call	Equities	Rights		8.8		UCG		N			UCG	b3c296d0-90e6-11ea-b430-b3e2b66d25c3	efa29670-1f2a-11e9-a2d0-b3645e528b7a	efa29670-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2025-12-23	DEC 25	C	C			0	EP CED DEC25 SX5E DEC25 CALL50 7Y | 23 DEC 25 | C | E | 1493.2650000000		1		2020-08-28	Call	Equities	Options		1493.2649999999999		FESX 202009 | SEP 20		N			ESTX 50 PR	7bb3e0b6-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FCA0L11.50	A	2020-12-18	DEC 20	C	P			0	FCA0L11.50 | 18 DEC 20 | C | A | 11.5000000000		500		2020-08-28	Call	Equities	Options		11.5		FCA		N			FCA	0079bd36-2554-11ea-af50-2dba816f6810	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202212 P 1800	E	2022-12-16	DEC 22	P	C			0	OESX 202212 P 1800 | 16 DEC 22 | P | E | 1800.0000000000		10		2020-08-28	Put	Equities	Options		1800		FESX 202009 | SEP 20		N			ESTX 50 PR	f44bd32a-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202112 P 3100	E	2021-12-17	DEC 21	P	C			0	OESX 202112 P 3100 | 17 DEC 21 | P | E | 3100.0000000000		10		2020-08-28	Put	Equities	Options		3100		FESX 202009 | SEP 20		N			ESTX 50 PR	f447cf46-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-01-29	JAN 25	C	C			0	SD3E JAN25 C143 | 29 JAN 25 | C | E | 3072.6124000000		1		2020-08-28	Call	Equities	Options		3072.6124		ESTX SD 30 PR		N			ESTX SD 30 PR	79ddf7b8-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		DPW 202012 P 20	A	2020-12-18	DEC 20	P	P			0	DPW 202012 P 20 | 18 DEC 20 | P | A | 20.0000000000		100		2020-08-28	Put	Equities	Options		20		DEUTSCHE POST		N			DEUTSCHE POST	f46bc86a-1f30-11e9-a2d0-b3645e528b7a	efa3a312-1f2a-11e9-a2d0-b3645e528b7a	efa3a312-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		REP 202112 P 12	A	2021-12-17	DEC 21	P	P			0	REP 202112 P 12 | 17 DEC 21 | P | A | 12.0000000000		100		2020-08-28	Put	Equities	Options		12		REPSOL		N			REPSOL	e2242c1a-39b6-11e9-aa00-490041a9bcec	efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-06-28	JUN 22	P	C			0	OPT_SX6E JUN22 P90 - 3811 | 28 JUN 22 | P | E | 225.2340000000		1		2020-08-28	Put	Equities	Options		225.234		ESTX UTIL PR		N			ESTX UTIL PR	bb87756a-9e9d-11ea-a0a0-6b77645bee53	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-03-01	MAR 23	C	C			0	SX5E MAR23 C0 BOND | 01 MAR 23 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		FESX 202009 | SEP 20		N			ESTX 50 PR	75460c22-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0L17000	E	2020-12-18	DEC 20	C	C			0	MIBO0L17000 | 18 DEC 20 | C | E | 17000.0000000000		2.5		2020-08-28	Call	Equities	Options		17000		FIB0I | SEP 20		N			FTSE MIB	4caa81ca-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI0X16	A	2020-12-18	DEC 20	P	P			0	ENI0X16 | 18 DEC 20 | P | A | 16.0000000000		500		2020-08-28	Put	Equities	Options		16		ENI		N			ENI	4dce8f2e-1f30-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2025-11-26	NOV 25	P	C			0	SX6E NOV25 P100 BOND | 26 NOV 25 | P | E | 279.5300000000		1		2020-08-28	Put	Equities	Options		279.53000000000003		ESTX UTIL PR		N			ESTX UTIL PR	82aaf22e-62b4-11e9-b160-4ad6f9df0bf5	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2021-11-23	NOV 21	C	C			0	SD3E NOV21 CALL0 BOND | 23 NOV 21 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		ESTX SD 30 PR		N			ESTX SD 30 PR	71820186-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202212 C 3800	E	2022-12-16	DEC 22	C	C			0	OESX 202212 C 3800 | 16 DEC 22 | C | E | 3800.0000000000		10		2020-08-28	Call	Equities	Options		3800		FESX 202009 | SEP 20		N			ESTX 50 PR	f96ca24e-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI0I9	A	2020-09-18	SEP 20	C	P			0	ENI0I9 | 18 SEP 20 | C | A | 9.0000000000		500		2020-08-28	Call	Equities	Options		9		ENI		N			ENI	32657bc6-e5a5-11e9-80e0-42d88dbc676c	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL TOTAL 51 E 071220	E	2020-12-07	DEC 20	C	C			0	I06093		0.1		2020-08-28	Warrants Call	Equities	Rights		51		TOTAL		N			TOTAL	d3ddf68a-5211-11ea-8640-38c7f938b954	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2020-09-23	SEP 20	P	C			0	EP3 SXDP SEPT20 BDT PUT 85 | 23 SEP 20 | P | E | 629.6885000000		1		2020-08-28	Put	Equities	Options		629.6885		STXE 600 HECR PR		N			STXE 600 HECR PR	82306356-62b4-11e9-b160-4ad6f9df0bf5	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FCA0X8.40	A	2020-12-18	DEC 20	P	P			0	FCA0X8.40 | 18 DEC 20 | P | A | 8.4000000000		500		2020-08-28	Put	Equities	Options		8.4		FCA		N			FCA	4d6a1be8-1f30-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	0	
E	USD	-1			E	2020-12-18	DEC 20	C	C			0	SPX DEC20 CALL 2100- SOCGEN | 18 DEC 20 | C | E | 2100.0000000000		1		2020-08-28	Call	Equities	Options		2100		S&P 500 INDEX		N			S&P 500 INDEX	bf10ec76-7710-11e9-9400-98972329be46	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO0X16000	E	2020-12-18	DEC 20	P	C			0	MIBO0X16000 | 18 DEC 20 | P | E | 16000.0000000000		2.5		2020-08-28	Put	Equities	Options		16000		FIB0I | SEP 20		N			FTSE MIB	4c6e20cc-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		TRN0U6.10	A	2020-09-18	SEP 20	P	P			0	TRN0U6.10 | 18 SEP 20 | P | A | 6.1000000000		1000		2020-08-28	Put	Equities	Options		6.1000000000000005		TRN		N			TRN	ac14efb0-e2a7-11ea-88e0-76012705c10a	efa1a24c-1f2a-11e9-a2d0-b3645e528b7a	efa1a24c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OEDV 202112 C 2000	E	2021-12-17	DEC 21	C	C			0	OEDV 202112 C 2000 | 17 DEC 21 | C | E | 2000.0000000000		10		2020-08-28	Call	Equities	Options		2000		ESTX SD 30 PR		N			ESTX SD 30 PR	f9cc9b0e-1f30-11e9-a2d0-b3645e528b7a	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-01-27	JAN 23	C	C			0	SD3E JAN23 C134 | 27 JAN 23 | C | E | 2656.9788000000		1		2020-08-28	Call	Equities	Options		2656.9788		ESTX SD 30 PR		N			ESTX SD 30 PR	814952af-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL FTSE MIB 23500 E 170921	E	2021-09-17	SEP 21	C	C			0	I06352		0.0001		2020-08-28	Warrants Call	Equities	Rights		23500		FIB0I | SEP 20		N			FTSE MIB	b3c50cb2-90e6-11ea-b430-b3e2b66d25c3	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		AGL0I5	A	2020-09-18	SEP 20	C	P			0	AGL0I5 | 18 SEP 20 | C | A | 5.0000000000		500		2020-08-28	Call	Equities	Options		5		AGL		N			AGL	9f8132b0-5d1c-11ea-9b10-1e6079c4b3f4	efa2462a-1f2a-11e9-a2d0-b3645e528b7a	efa2462a-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2025-05-06	MAY 25	C	C			0	SD3E MAY25 CATM | 06 MAY 25 | C | E | 1984.9900000000		1		2020-08-28	Call	Equities	Options		1984.9900000000002		ESTX SD 30 PR		N			ESTX SD 30 PR	b252f434-7710-11e9-9400-98972329be46	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL UNICREDIT 17,5 E 071220	E	2020-12-07	DEC 20	C	C			0	I06223		0.1		2020-08-28	Warrants Call	Equities	Rights		17.5		UCG		N			UCG	d3bfdc68-5211-11ea-8640-38c7f938b954	efa29670-1f2a-11e9-a2d0-b3645e528b7a	efa29670-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		TITR0L0.44	A	2020-12-18	DEC 20	C	P			0	TITR0L0.44 | 18 DEC 20 | C | A | .4400000000		1000		2020-08-28	Call	Equities	Options		0.44		TITR		N			TITR	0242baa0-2554-11ea-af50-2dba816f6810	ef9e90de-1f2a-11e9-a2d0-b3645e528b7a	ef9e90de-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO1L19000	E	2021-12-17	DEC 21	C	C			0	MIBO1L19000 | 17 DEC 21 | C | E | 19000.0000000000		2.5		2020-08-28	Call	Equities	Options		19000		FIB0I | SEP 20		N			FTSE MIB	4d466fea-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2021-11-09	NOV 21	P	C			0	OPT_SD3E NOV21 PATM - 4761 | 09 NOV 21 | P | E | 1921.1400000000		1		2020-08-28	Put	Equities	Options		1921.14		ESTX SD 30 PR		N			ESTX SD 30 PR	bc1f9e9e-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		AXA 202009 C 21	A	2020-09-18	SEP 20	C	P			0	AXA 202009 C 21 | 18 SEP 20 | C | A | 21.0000000000		100		2020-08-28	Call	Equities	Options		21		AXA		N			AXA	b4877442-ddc1-11e9-9eb0-e7766f5ef7bc	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL ENEL 7 E 070920	E	2020-09-07	SEP 20	C	C			0	I06421		0.1		2020-08-28	Warrants Call	Equities	Rights		7		ENEL		N			ENEL	b3cd4954-90e6-11ea-b430-b3e2b66d25c3	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-08-31	AUG 23	C	C			0	OPT_SD3E AUG23 CALL ATM - 4698 | 31 AUG 23 | C | E | 1968.1000000000		1		2020-08-28	Call	Equities	Options		1968.1		ESTX SD 30 PR		N			ESTX SD 30 PR	bbf79ab6-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL RENAULT 45 E 010321	E	2021-03-01	MAR 21	C	C			0	I06105		0.1		2020-08-28	Warrants Call	Equities	Rights		45		RENAULT		N			RENAULT	d39d9fa4-5211-11ea-8640-38c7f938b954	ef9e4db8-1f2a-11e9-a2d0-b3645e528b7a	ef9e4db8-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-09-09	SEP 24	P	C			0	EPC SD3E SEP24 P92 | 09 SEP 24 | P | E | 1802.1604000000		1		2020-08-28	Put	Equities	Options		1802.1604		ESTX SD 30 PR		N			ESTX SD 30 PR	7b88f5e0-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESB 202012 C 120	E	2020-12-18	DEC 20	C	C			0	OESB 202012 C 120 | 18 DEC 20 | C | E | 120.0000000000		50		2020-08-28	Call	Equities	Options		120		FESB 202009 | SEP 20		N			ESTX BNK PR	f936cb1a-1f30-11e9-a2d0-b3645e528b7a	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202212 C 3200	E	2022-12-16	DEC 22	C	C			0	OESX 202212 C 3200 | 16 DEC 22 | C | E | 3200.0000000000		10		2020-08-28	Call	Equities	Options		3200		FESX 202009 | SEP 20		N			ESTX 50 PR	f448c464-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FCA0I15	A	2020-09-18	SEP 20	C	P			0	FCA0I15 | 18 SEP 20 | C | A | 15.0000000000		500		2020-08-28	Call	Equities	Options		15		FCA		N			FCA	88095964-ddc9-11e9-9eb0-e7766f5ef7bc	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO0V19500	E	2020-10-16	OCT 20	P	C			0	MIBO0V19500 | 16 OCT 20 | P | E | 19500.0000000000		2.5		2020-08-28	Put	Equities	Options		19500		FIB0I | SEP 20		N			FTSE MIB	3efd8a70-ca4e-11ea-bfb0-7047c6039bd4	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		PST0X7.60	A	2020-12-18	DEC 20	P	P			0	PST0X7.60 | 18 DEC 20 | P | A | 7.6000000000		500		2020-08-28	Put	Equities	Options		7.6000000000000005		PST		N			PST	9931d0e2-494d-11e9-9970-3027219c6795	efa10eea-1f2a-11e9-a2d0-b3645e528b7a	efa10eea-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1			A	2021-12-17	DEC 21	P	P			0	5_RP 12X D21 - OTC - STRUTT | 17 DEC 21 | P | A | 12.0000000000		1		2020-08-28	Put	Equities	Options		12		REPSOL		N			REPSOL	bacb8f38-a3aa-11e9-9740-af4e15bd98e1	efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-09-09	SEP 24	C	C			0	EPC SD3E SEP24 CATM | 09 SEP 24 | C | E | 1958.8700000000		1		2020-08-28	Call	Equities	Options		1958.8700000000001		ESTX SD 30 PR		N			ESTX SD 30 PR	7b873584-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-03-29	MAR 23	P	C			0	OPT_SX6E MAR23 P PROT - 4061 | 29 MAR 23 | P | E | 247.1995000000		1		2020-08-28	Put	Equities	Options		247.1995		ESTX UTIL PR		N			ESTX UTIL PR	bbc4404e-9e9d-11ea-a0a0-6b77645bee53	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		MIBO1R13000	E	2021-06-18	JUN 21	P	C			0	MIBO1R13000 | 18 JUN 21 | P | E | 13000.0000000000		2.5		2020-08-28	Put	Equities	Options		13000		FIB0I | SEP 20		N			FTSE MIB	4cfdb39a-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		EXO0X31	A	2020-12-18	DEC 20	P	P			0	EXO0X31 | 18 DEC 20 | P | A | 31.0000000000		100		2020-08-28	Put	Equities	Options		31		EXO		N			EXO	46ab1904-69af-11ea-83d0-3892cbdc6f96	efa4911e-1f2a-11e9-a2d0-b3645e528b7a	efa4911e-1f2a-11e9-a2d0-b3645e528b7a	0	
E	USD	-1		SPX Sep0 3300.0C	E	2020-09-18	SEP 20	C	C			0	SPX Sep0 3300.0C | 18 SEP 20 | C | E | 3300.0000000000		100		2020-08-28	Call	Equities	Options		3300		S&P 500 INDEX		N			S&P 500 INDEX	731e060e-90c5-11e9-8de0-b0e7b3c240fb	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-02-22	FEB 23	C	C			0	0_EUR_SELDIV C 1194.066 23 - 5519 | 22 FEB 23 | C | E | 1194.0663670000		1		2020-08-28	Call	Equities	Options		1194.0663670000001		ESTX SD 30 PR		N			ESTX SD 30 PR	34996974-5a5e-11ea-ba40-96f751be5152	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ATL0L15	A	2020-12-18	DEC 20	C	P			0	ATL0L15 | 18 DEC 20 | C | A | 15.0000000000		500		2020-08-28	Call	Equities	Options		15		ATL		N			ATL	985e6ee6-494d-11e9-9970-3027219c6795	efa0e424-1f2a-11e9-a2d0-b3645e528b7a	efa0e424-1f2a-11e9-a2d0-b3645e528b7a	0	
