Bof_20200828
ASK	BID	CAPITALFACTOR	CLEANPRICE	CLOSING_ASK	CLOSING_BID	CLOSING_MID	CLOSINGPRICE_DATE	CLOSINGPRICE_TIME	CURRENCY	DIRTYPRICE	F_QDIRTY	INSTRUMENT_FE	INSTRUMENTID_FE	MARKET	MID	PVBP	REALTIME_DATE	REALTIME_TIME	REF_DATE	ROUNDFIGURES	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	SETTLEMENT_DATE	TH_PRICE_FUT	VALUATION_MODE	ZSPREAD	TBRICKS_INSTRUMENT_ID	TH_PRICE
								17:15	USD			S&P500 C 2180.856 26 - 5799	S&P500 C 2180.856 26 - 5799 | 27 JUL 26 | C | E | 2180.8557040000						2020-08-28		Call	Equities	Options		3371.1185130585495	0		4e760d22-d5b3-11ea-a8a0-93c029c7371a	1396.544422531749
								17:15	EUR			OPT_EPC SD3E SEP24 CNP 2Y FLOOR - 4694	OPT_EPC SD3E SEP24 CNP 2Y FLOOR - 4694 | 11 SEP 20 | C | E | .1000000000						2020-08-28		Call	Equities	Options		1447.9690170246588	0		bc011cf8-9e9d-11ea-a0a0-6b77645bee53	1448.0918556473366
								17:15	EUR			G FEB22 CALL 7.775 OTC - EPSILON	G FEB22 CALL 7.775 OTC - EPSILON | 11 FEB 22 | C | E | 7.7750000000						2020-08-28		Call	Equities	Options		12.471291881529366	0		c102c694-7710-11e9-9400-98972329be46	4.933774223949363
								17:15	EUR			0_DJ_HLT C 594.916 22 - 5800	0_DJ_HLT C 594.916 22 - 5800 | 25 JUL 22 | C | E | 594.9164110000						2020-08-28		Call	Equities	Options		850.0811243396591	0		cec9594c-d357-11ea-b020-c0ba487f3c04	275.0267419290377
								17:15	EUR			SX6E JUL26 C2Y CAP	SX6E JUL26 C2Y CAP | 30 JUL 21 | C | E | 8.0823500000						2020-08-28		Call	Equities	Options		335.81091162027394	0		a3945bac-b353-11e9-b550-9403f430e0d1	328.9656037630757
								17:15	EUR			SX5E MAR22 CALL50 OTC 2 - EPSILON MAR26	SX5E MAR22 CALL50 OTC 2 - EPSILON MAR26 | 14 MAR 22 | C | E | 1732.0000000000						2020-08-28		Call	Equities	Options		3209.6748782584314	0		c0d84644-7710-11e9-9400-98972329be46	1527.0538233001682
								17:15	EUR			SD3E JAN25 C143	SD3E JAN25 C143 | 29 JAN 25 | C | E | 3072.6124000000						2020-08-28		Call	Equities	Options		1204.008059879447	0		79ddf7b8-62b4-11e9-b160-4ad6f9df0bf5	0.4928470301328387
								17:15	EUR			SX5E MAR23 C159	SX5E MAR23 C159 | 01 MAR 23 | C | E | 5381.6890000000						2020-08-28		Call	Equities	Options		3126.710939132419	0		7546edc2-62b4-11e9-b160-4ad6f9df0bf5	3.5013167897079214
								17:15	EUR			EPC SX6P JUL25 C100 BOND	EPC SX6P JUL25 C100 BOND | 29 JUL 25 | C | E | 325.1200000000						2020-08-28		Call	Equities	Options		311.00355552558784	0		5971660c-b1c1-11e9-85a0-6c935ab61161	43.40578762116539
								17:15	USD			SPX DEC21 P100 BOND	SPX DEC21 P100 BOND | 23 DEC 21 | P | E | 2078.3600000000						2020-08-28		Put	Equities	Options		3482.619572825612	0		7f447d8a-62b4-11e9-b160-4ad6f9df0bf5	55.89293829157546
								17:15	USD			SPX MAY24 CCAP	SPX MAY24 CCAP | 29 MAY 24 | C | E | 4073.0490000000						2020-08-28		Call	Equities	Options		3397.392050156352	0		3571e888-85a9-11e9-bc50-d8e42f759887	257.60339281380493
								17:15	EUR			SD3E JAN25 C100 BOND	SD3E JAN25 C100 BOND | 29 JAN 25 | C | E | 2148.6800000000						2020-08-28		Call	Equities	Options		1272.729229955912	0		79dc5642-62b4-11e9-b160-4ad6f9df0bf5	13.354311466158961
								17:15	EUR			SD3E NOV26 C0 BOND	SD3E NOV26 C0 BOND | 18 NOV 26 | C | E | .0001000000						2020-08-28		Call	Equities	Options		1221.4611088382699	0		cde95438-0c3c-11ea-a960-70eafec178a3	1143.1382803894157
								17:15	EUR			OPT_SD3E JAN22 PATM - 3651	OPT_SD3E JAN22 PATM - 3651 | 26 JAN 22 | P | E | 1800.9500000000						2020-08-28		Put	Equities	Options		1379.7818582325408	0		bb637ce6-9e9d-11ea-a0a0-6b77645bee53	430.10230648549964
								17:15	EUR			SX6E MAR23 CATM	SX6E MAR23 CATM | 29 MAR 23 | C | E | 260.2100000000						2020-08-28		Call	Equities	Options		316.5719614470637	0		7d8f6ae0-62b4-11e9-b160-4ad6f9df0bf5	76.18204309894011
								17:15	EUR			SX7E JUL22 PATM	SX7E JUL22 PATM | 15 JUL 22 | P | E | 89.5900000000						2020-08-28		Put	Equities	Options		60.51966785052935	0		85815cae-62b4-11e9-b160-4ad6f9df0bf5	31.127304403279588
								17:15	EUR			OPT_CERT SD3E APR26 BDT C66.66 5Y - 4954	OPT_CERT SD3E APR26 BDT C66.66 5Y - 4954 | 24 APR 24 | C | E | 1363.5535000000						2020-08-28		Call	Equities	Options		1238.1327739120843	0		bc623772-9e9d-11ea-a0a0-6b77645bee53	123.95947203661086
								17:15	EUR			SX6E JUN22 CATM	SX6E JUN22 CATM | 28 JUN 22 | C | E | 250.2600000000						2020-08-28		Call	Equities	Options		324.4091058850463	0		7d1b52ea-62b4-11e9-b160-4ad6f9df0bf5	85.48788618807939
								17:15	EUR			BNP MAR24 CALL 22.365 OTC - EPSILON	BNP MAR24 CALL 22.365 OTC - EPSILON | 13 MAR 24 | C | E | 22.3650000000						2020-08-28		Call	Equities	Options		33.97611975694611	0		bc510aca-7710-11e9-9400-98972329be46	14.153761971475435
								17:15	EUR			EP CED FTMIB JAN25 C50 5Y	EP CED FTMIB JAN25 C50 5Y | 25 JAN 24 | C | E | 9885.7750000000						2020-08-28		Call	Equities	Options		18011.80716567915	0		7d39c194-62b4-11e9-b160-4ad6f9df0bf5	8775.777355746412
								17:15	EUR			OPT_SD3E NOV26 CATM - 5332	OPT_SD3E NOV26 CATM - 5332 | 18 NOV 26 | C | E | 2072.2600000000						2020-08-28		Call	Equities	Options		1111.872985894699	0		bc899e20-9e9d-11ea-a0a0-6b77645bee53	15.894027891462429
								17:15	EUR			SD3E AUG23 CALL 140	SD3E AUG23 CALL 140 | 31 AUG 23 | C | E | 2755.3400000000						2020-08-28		Call	Equities	Options		1269.230418390151	0		84e08572-62b4-11e9-b160-4ad6f9df0bf5	0.13039527111352878
								17:15	EUR			SD3E AUG23 CALL ATM	SD3E AUG23 CALL ATM | 31 AUG 23 | C | E | 1968.1000000000						2020-08-28		Call	Equities	Options		1269.230418390151	0		84e01c18-62b4-11e9-b160-4ad6f9df0bf5	7.279829837421985
								17:15	EUR			SX5E MAR24 CALL50 OTC - EPSILON MAR26	SX5E MAR24 CALL50 OTC - EPSILON MAR26 | 13 MAR 24 | C | E | 1717.0000000000						2020-08-28		Call	Equities	Options		3049.1728982492345	0		bf068bfa-7710-11e9-9400-98972329be46	1450.999130035168
								17:15	EUR			OPT_SX6E JUL26 C2Y CAP - 5112	OPT_SX6E JUL26 C2Y CAP - 5112 | 30 JUL 21 | C | E | 8.0823500000						2020-08-28		Call	Equities	Options		335.81091162027394	0		2c42b69c-aef8-11ea-8700-3d076c78611f	328.9656037630757
								17:15	EUR			SD3E SEP22 C100 BOND	SD3E SEP22 C100 BOND | 12 SEP 22 | C | E | 1767.5100000000						2020-08-28		Call	Equities	Options		1355.2709252819936	0		834156d8-62b4-11e9-b160-4ad6f9df0bf5	16.40949143319412
								17:15	EUR			TIT X0.3795 - OTC CARIMONTE	TIT X0.3795 - OTC CARIMONTE | 18 DEC 20 | P | E | .3795000000						2020-08-28		Put	Equities	Options		0.40138102248064206	0		c1461b9e-cd89-11ea-ae00-b8945878af95	0.02617928589211102
								17:15	EUR			OPT_EPC SX6P JUL25 CCAP - 5114	OPT_EPC SX6P JUL25 CCAP - 5114 | 29 JUL 25 | C | E | 471.4240000000						2020-08-28		Call	Equities	Options		291.15214392649835	0		bc7ce1d0-9e9d-11ea-a0a0-6b77645bee53	6.709184867351276
								17:15	EUR			0_EUR_BANK C 36.228 25 - 5609	0_EUR_BANK C 36.228 25 - 5609 | 25 MAR 25 | C | E | 36.2284780000						2020-08-28		Call	Equities	Options		57.73969857046107	0		23e5ecec-73f4-11ea-8b40-9f5ca9b415b9	27.053504316166467
								17:15	EUR			SX6E SEP22 CATM	SX6E SEP22 CATM | 12 SEP 22 | C | E | 249.2400000000						2020-08-28		Call	Equities	Options		320.98642651036425	0		833ca8ae-62b4-11e9-b160-4ad6f9df0bf5	84.68285316137244
								17:15	EUR			DCX FEB21 CALL 26.625 OTC - EPSILON	DCX FEB21 CALL 26.625 OTC - EPSILON | 11 FEB 21 | C | E | 26.6250000000						2020-08-28		Call	Equities	Options		42.88528695421539	0		c1213d4a-7710-11e9-9400-98972329be46	16.75771789425642
								17:15	EUR			OPT_FTMIB FEB24 CATM - 4844	OPT_FTMIB FEB24 CATM - 4844 | 30 JAN 24 | C | E | 19701.6000000000						2020-08-28		Call	Equities	Options		18012.541516859368	0		bc3ae96a-9e9d-11ea-a0a0-6b77645bee53	2245.0789815558437
								17:15	EUR			OTC SD3E P1850 DEC24 - STRUCT	OTC SD3E P1850 DEC24 - STRUCT | 20 DEC 24 | P | E | 1850.0000000000						2020-08-28		Put	Equities	Options		1211.2864550600075	0		bd7925a4-7710-11e9-9400-98972329be46	674.279316490871
								17:15	USD			SPX JAN22 CALL ATM	SPX JAN22 CALL ATM | 03 JAN 22 | C | E | 2687.5400000000						2020-08-28		Call	Equities	Options		3457.462298707788	0		7e900918-62b4-11e9-b160-4ad6f9df0bf5	896.1012146722417
								17:15	EUR			BMW FEB24 CALL36.58 OTC - EPSILON	BMW FEB24 CALL36.58 OTC - EPSILON | 12 FEB 24 | C | E | 36.5800000000						2020-08-28		Call	Equities	Options		54.20503482520336	0		c122d3d0-7710-11e9-9400-98972329be46	21.384360842537014
								17:15	EUR			FTMIB L 17000 DEC20 OTC - STRD DESK2	FTMIB L 17000 DEC20 OTC - STRD DESK2 | 18 DEC 20 | C | E | 17000.0000000000						2020-08-28		Call	Equities	Options		19750.698761067702	0		c01074de-7710-11e9-9400-98972329be46	3171.6291514780078
								17:15	EUR			OPT_EPC ENI AUG22 CALL CAP - 4690	OPT_EPC ENI AUG22 CALL CAP - 4690 | 10 AUG 22 | C | E | 20.9300000000						2020-08-28		Call	Equities	Options		7.265630173979904	0		bbecb502-aef5-11ea-8700-3d076c78611f	0.00019447654988360118
								17:15	EUR			BMW FEB25 CALL36.58 OTC - EPSILON	BMW FEB25 CALL36.58 OTC - EPSILON | 11 FEB 25 | C | E | 36.5800000000						2020-08-28		Call	Equities	Options		52.35615777379945	0		c122ef6e-7710-11e9-9400-98972329be46	20.54361150106602
								17:15	EUR			0_DJ_HLT C 931.88 27 - 5765	0_DJ_HLT C 931.88 27 - 5765 | 05 JUL 27 | C | E | 931.8800000000						2020-08-28		Call	Equities	Options		773.0438165049264	0		e9ff2760-c0eb-11ea-bff0-0eafd23699e3	83.52674681176305
								17:15	EUR			SX6E JUN22 PATM	SX6E JUN22 PATM | 28 JUN 22 | P | E | 250.2600000000						2020-08-28		Put	Equities	Options		324.4091058850463	0		7d1b7c3e-62b4-11e9-b160-4ad6f9df0bf5	10.726080077926895
								17:15	EUR			SX5E OCT22 C0 BOND	SX5E OCT22 C0 BOND | 14 OCT 22 | C | E | .0001000000						2020-08-28		Call	Equities	Options		3202.9201331650725	0		77108604-62b4-11e9-b160-4ad6f9df0bf5	3173.1474184351755
								17:15	EUR			SX5E NOV23 P80 CREDEM	SX5E NOV23 P80 CREDEM | 13 NOV 23 | P | E | 2708.6240000000						2020-08-28		Put	Equities	Options		3063.4755467870914	0		bf0c2dee-7710-11e9-9400-98972329be46	287.2604917928735
								17:15	EUR			ENI MAR21 CALL 7.99 OTC - EPSILON	ENI MAR21 CALL 7.99 OTC - EPSILON | 15 MAR 21 | C | E | 7.9900000000						2020-08-28		Call	Equities	Options		7.838987457554933	0		bc4ea3f2-7710-11e9-9400-98972329be46	0.6376819238222788
								17:15	EUR			SD3E JUN27 CATM - EPSILON	SD3E JUN27 CATM - EPSILON | 18 JUN 27 | C | E | 1430.0000000000						2020-08-28		Call	Equities	Options		1087.8585562737626	0		b1f5bf96-b60a-11ea-9b50-043c68f1e71b	96.68101878935107
								17:15	EUR			1_TOT X42 Dec22 - OTC - STRUTT	1_TOT X42 Dec22 - OTC - STRUTT | 16 DEC 22 | P | A | 42.0000000000						2020-08-28		Put	Equities	Options		29.40412887290482	0		fe2dca5a-7aa8-11e9-9ed0-a7d216a33643	13.51480943849222
								17:15	EUR			0_EUR_SELDIV C 2131.35 25 - 5768	0_EUR_SELDIV C 2131.35 25 - 5768 | 08 JUL 25 | C | E | 2131.3500000000						2020-08-28		Call	Equities	Options		1168.9592132618573	0		299011b4-c20e-11ea-b160-7d1a56fc20bf	9.896141623616671
								17:15	EUR			BNP MAR23 CALL 22.365 OTC - EPSILON	BNP MAR23 CALL 22.365 OTC - EPSILON | 13 MAR 23 | C | E | 22.3650000000						2020-08-28		Call	Equities	Options		35.23137663477849	0		bc50dcc6-7710-11e9-9400-98972329be46	14.698966444221291
								17:15	EUR			ENEL MAR22 CALL 2.8475 OTC - EPSILON	ENEL MAR22 CALL 2.8475 OTC - EPSILON | 14 MAR 22 | C | E | 2.8475000000						2020-08-28		Call	Equities	Options		7.179048905365743	0		bc4e0a8c-7710-11e9-9400-98972329be46	4.397890541566147
								17:15	EUR			OPT_SX6E SEP22 P90 PROT - 3870	OPT_SX6E SEP22 P90 PROT - 3870 | 12 SEP 22 | P | E | 224.3160000000						2020-08-28		Put	Equities	Options		320.98642651036425	0		bb99b5d6-9e9d-11ea-a0a0-6b77645bee53	7.735275819186107
								17:15	EUR			SX5E DEC21 PATM	SX5E DEC21 PATM | 23 DEC 21 | P | E | 3314.2800000000						2020-08-28		Put	Equities	Options		3218.190139812389	0		7f39408c-62b4-11e9-b160-4ad6f9df0bf5	346.9944534372753
								17:15	EUR			G X9.50 - OTC FERAK	G X9.50 - OTC FERAK | 18 DEC 20 | P | E | 9.5000000000						2020-08-28		Put	Equities	Options		13.06008777697816	0		02e40dd0-a66c-11ea-bfc0-6c4e5cd63a78	0.08986157699944608
								17:15	EUR			CERT SD3E NOV25 BDT CALL50 3Y	CERT SD3E NOV25 BDT CALL50 3Y | 24 NOV 21 | C | E | 952.7500000000						2020-08-28		Call	Equities	Options		1383.98039044156	0		81148182-62b4-11e9-b160-4ad6f9df0bf5	460.13364954339
								17:15	EUR			OPT_SD3E JAN25 CATM - 4412	OPT_SD3E JAN25 CATM - 4412 | 29 JAN 25 | C | E | 2148.6800000000						2020-08-28		Call	Equities	Options		1204.008059879447	0		bbe03c40-9e9d-11ea-a0a0-6b77645bee53	9.196603399983843
								17:15	EUR			EPC G JUN21 CALL0 BOND IPB	EPC G JUN21 CALL0 BOND IPB | 29 JUN 21 | C | E | .0001000000						2020-08-28		Call	Equities	Options		12.529116095081653	0		83c07a08-62b4-11e9-b160-4ad6f9df0bf5	12.552320119908718
								17:15	EUR			OPT_SX5E OCT23 C ATM - 4702	OPT_SX5E OCT23 C ATM - 4702 | 08 SEP 23 | C | E | 3326.6000000000						2020-08-28		Call	Equities	Options		3066.6188157494325	0		bc03aa04-9e9d-11ea-a0a0-6b77645bee53	291.07113718418987
								17:15	EUR			DDAXK MAY22 P90	DDAXK MAY22 P90 | 26 MAY 22 | P | E | 131.3010000000						2020-08-28		Put	Equities	Options		137.47278284885087	0		8423fb5a-62b4-11e9-b160-4ad6f9df0bf5	13.889871498488311
								17:15	EUR			OPT_SX7E MAR23 C132 - 4033	OPT_SX7E MAR23 C132 - 4033 | 01 MAR 23 | C | E | 155.7732000000						2020-08-28		Call	Equities	Options		60.14886832588783	0		bbb63a1c-9e9d-11ea-a0a0-6b77645bee53	0.12624162886578127
								17:15	EUR			1_TOT X40 Dec22 - OTC - STRUTT	1_TOT X40 Dec22 - OTC - STRUTT | 16 DEC 22 | P | A | 40.0000000000						2020-08-28		Put	Equities	Options		29.40412887290482	0		c2ff1146-7710-11e9-9400-98972329be46	11.803628960874153
								17:15	EUR			SX5E MAR25 CALL50 OTC - EPSILON MAR26	SX5E MAR25 CALL50 OTC - EPSILON MAR26 | 13 MAR 25 | C | E | 1717.0000000000						2020-08-28		Call	Equities	Options		2981.0457896303406	0		bf063150-7710-11e9-9400-98972329be46	1409.9646371057192
								17:15	EUR			EPC ENEL JULY22 PUT100 BOND	EPC ENEL JULY22 PUT100 BOND | 07 JUL 22 | P | E | 4.8613000000						2020-08-28		Put	Equities	Options		7.2816553287387435	0		76f3da68-62b4-11e9-b160-4ad6f9df0bf5	0.20958009000852995
								17:15	EUR			SXKE SEP20 P100 BOND	SXKE SEP20 P100 BOND | 03 SEP 20 | P | E | 377.6100000000						2020-08-28		Put	Equities	Options		252.77881715344023	0		82249f8a-62b4-11e9-b160-4ad6f9df0bf5	124.84164369063637
								17:15	EUR			RDSA MAR21 CALL 14.45 OTC - EPSILON	RDSA MAR21 CALL 14.45 OTC - EPSILON | 15 MAR 21 | C | E | 14.4500000000						2020-08-28		Call	Equities	Options		12.36623451828231	0		bc66e7aa-7710-11e9-9400-98972329be46	0.4697160076650495
								17:15	EUR			OPT_SX6E JUN22 PATM - 3811	OPT_SX6E JUN22 PATM - 3811 | 28 JUN 22 | P | E | 250.2600000000						2020-08-28		Put	Equities	Options		324.4091058850463	0		bb865a68-9e9d-11ea-a0a0-6b77645bee53	10.726080077926895
								17:15	EUR			DDAXK MAY23 CATM	DDAXK MAY23 CATM | 29 MAY 23 | C | E | 171.7200000000						2020-08-28		Call	Equities	Options		124.79540442897168	0		7d2b2ef4-62b4-11e9-b160-4ad6f9df0bf5	3.6423403146032456
								17:15	EUR			FTMIB FEB24 C100 BOND	FTMIB FEB24 C100 BOND | 30 JAN 24 | C | E | 19701.6000000000						2020-08-28		Call	Equities	Options		18646.995337707547	0		79e2de54-62b4-11e9-b160-4ad6f9df0bf5	2486.9330940667896
								17:15	EUR			EPC SD3E SEP24 CCAP	EPC SD3E SEP24 CCAP | 09 SEP 24 | C | E | 2644.4745000000						2020-08-28		Call	Equities	Options		1212.374287189254	0		7b887c96-62b4-11e9-b160-4ad6f9df0bf5	1.1582686555266104
								17:15	EUR			DDAXK MAY22 P100 BOND	DDAXK MAY22 P100 BOND | 26 MAY 22 | P | E | 145.8900000000						2020-08-28		Put	Equities	Options		139.438658987096	0		84237400-62b4-11e9-b160-4ad6f9df0bf5	19.59703674385193
								17:15	EUR			SX7E MAR23 CATM	SX7E MAR23 CATM | 01 MAR 23 | C | E | 118.0100000000						2020-08-28		Call	Equities	Options		60.14886832588783	0		7547ca26-62b4-11e9-b160-4ad6f9df0bf5	0.6879043427438942
								17:15	EUR			SIS	SIS	MTAA	0.00001				2020-08-28		Common/Ordinary shares	Equities	Equities			0		ef9ed882-1f2a-11e9-a2d0-b3645e528b7a	
								17:15	EUR			OPT_SD3E NOV24 CATM - 4323	OPT_SD3E NOV24 CATM - 4323 | 27 NOV 24 | C | E | 2146.9100000000						2020-08-28		Call	Equities	Options		1208.126993615607	0		bbd5c4cc-9e9d-11ea-a0a0-6b77645bee53	8.427841380609095
								17:15	EUR			STXE 600 FD&BV P	STXE 600 FD&BV P	XEUR					2020-08-28		Indices	Equities	Referential Instruments			0		7d1799ee-5151-11e9-b8d0-ec23cf8de3db	
								17:15	EUR			ENI 12.5L Dec22 - OTC - STRUTT	ENI 12.5L Dec22 - OTC - STRUTT | 16 DEC 22 | C | E | 12.5000000000						2020-08-28		Call	Equities	Options		7.1213885005746755	0		4537faaa-e59e-11e9-8320-5149c5b639d8	0.0675780365477382
								17:15	EUR			OPT_SX7E JUL22 CCAP - 3849	OPT_SX7E JUL22 CCAP - 3849 | 15 JUL 22 | C | E | 125.4260000000						2020-08-28		Call	Equities	Options		60.51966785052935	0		bb90c26e-9e9d-11ea-a0a0-6b77645bee53	0.19132955614308167
								17:15	EUR			OPT_SX7E JUL22 P90 - 3849	OPT_SX7E JUL22 P90 - 3849 | 15 JUL 22 | P | E | 80.6310000000						2020-08-28		Put	Equities	Options		60.51966785052935	0		bb94c436-9e9d-11ea-a0a0-6b77645bee53	23.499632291394384
								17:15	EUR			0_EUR_SELDIV C 932.167 24 - 5680	0_EUR_SELDIV C 932.167 24 - 5680 | 22 MAY 24 | C | E | 932.1666060000						2020-08-28		Call	Equities	Options		1223.5693413704785	0		33bfed70-a10d-11ea-bed0-4cac5a82408b	377.97969649555125
								17:15	EUR			0_DJ_HLT P 892.33 27 - 5800	0_DJ_HLT P 892.33 27 - 5800 | 28 JUL 27 | P | E | 892.3300000000						2020-08-28		Put	Equities	Options		773.0041661904692	0		ceb9c7a2-d357-11ea-b020-c0ba487f3c04	220.40511068795456
								17:15	EUR			SD3E JUN24 CATM	SD3E JUN24 CATM | 27 JUN 24 | C | E | 2040.9500000000						2020-08-28		Call	Equities	Options		1214.5221887908026	0		85f4f592-62b4-11e9-b160-4ad6f9df0bf5	8.423409142024596
								17:15	EUR			OPT_SD3E MAY25 CATM - 4992	OPT_SD3E MAY25 CATM - 4992 | 06 MAY 25 | C | E | 1984.9900000000						2020-08-28		Call	Equities	Options		1174.8157068473354	0		bc681afc-9e9d-11ea-a0a0-6b77645bee53	15.026089932801739
								17:15	USD			OPT_SPX MAY24 CCAP - 5052	OPT_SPX MAY24 CCAP - 5052 | 29 MAY 24 | C | E | 4073.0490000000						2020-08-28		Call	Equities	Options		3397.392050156352	0		bc72c272-9e9d-11ea-a0a0-6b77645bee53	257.60339281380493
								17:15	EUR			SX5E APR22 C CAP	SX5E APR22 C CAP | 28 APR 22 | C | E | 4178.9298000000						2020-08-28		Call	Equities	Options		3200.756232939963	0		815e9ed4-62b4-11e9-b160-4ad6f9df0bf5	26.87140782300827
								17:15	USD			OPT_SPX MAY24 CATM - 5052	OPT_SPX MAY24 CATM - 5052 | 29 MAY 24 | C | E | 2752.0600000000						2020-08-28		Call	Equities	Options		3397.392050156352	0		bc71ea6e-9e9d-11ea-a0a0-6b77645bee53	940.3380403744018
								17:15	EUR			OPT_SX7E MAR23 CNP 6Y FLOOR - 4033	OPT_SX7E MAR23 CNP 6Y FLOOR - 4033 | 01 MAR 23 | C | E | 1.1801000000						2020-08-28		Call	Equities	Options		60.14886832588783	0		bbb70d3e-9e9d-11ea-a0a0-6b77645bee53	59.60263806441571
								17:15	EUR			OPT_SX5E APR22 PATM - 4521	OPT_SX5E APR22 PATM - 4521 | 07 APR 22 | P | E | 3438.7800000000						2020-08-28		Put	Equities	Options		3206.8343851594536	0		bbec1240-9e9d-11ea-a0a0-6b77645bee53	439.05580529633767
								17:15	EUR			SD3E JAN22 CCAP	SD3E JAN22 CCAP | 26 JAN 22 | C | E | 2647.3965000000						2020-08-28		Call	Equities	Options		1379.7818582325408	0		86777274-62b4-11e9-b160-4ad6f9df0bf5	0.00014506248046582387
								17:15	EUR			SD3E JAN23 CALL0 BOND	SD3E JAN23 CALL0 BOND | 27 JAN 23 | C | E | .0001000000						2020-08-28		Call	Equities	Options		1350.8463493521144	0		814680b0-62b4-11e9-b160-4ad6f9df0bf5	1336.4693120123045
								17:15	EUR			OPT_EP3 G SEPT20 PUT85 - 3889	OPT_EP3 G SEPT20 PUT85 - 3889 | 25 SEP 20 | P | E | 9.2820000000						2020-08-28		Put	Equities	Options		13.233470060659693	0		bba12d98-9e9d-11ea-a0a0-6b77645bee53	0.015828006219562346
								17:15	EUR			OTC SD3E p1900 DEC25 - JPM	OTC SD3E p1900 DEC25 - JPM | 19 DEC 25 | P | E | 1900.0000000000						2020-08-28		Put	Equities	Options		1164.721942189713	0		c1bfdf36-7710-11e9-9400-98972329be46	772.9213525704542
								17:15	EUR			SD3E MAR25 CALL50 OTC - EPSILON MAR26	SD3E MAR25 CALL50 OTC - EPSILON MAR26 | 13 MAR 25 | C | E | 1015.6550000000						2020-08-28		Call	Equities	Options		1204.84250676253	0		c16b89ea-7710-11e9-9400-98972329be46	309.81002519064884
								17:15	EUR			BNP MAR21 CALL 22.365 OTC - EPSILON	BNP MAR21 CALL 22.365 OTC - EPSILON | 15 MAR 21 | C | E | 22.3650000000						2020-08-28		Call	Equities	Options		37.84775292888851	0		bc507a42-7710-11e9-9400-98972329be46	15.891330731768296
								17:15	EUR			RDSA FEB24 CALL 13.885 OTC - EPSILON	RDSA FEB24 CALL 13.885 OTC - EPSILON | 12 FEB 24 | C | E | 13.8850000000						2020-08-28		Call	Equities	Options		10.40793538008363	0		c1204552-7710-11e9-9400-98972329be46	1.3046537299148828
								17:15	EUR			SX5E MAR25 CALL50 OTC 2 - EPSILON MAR26	SX5E MAR25 CALL50 OTC 2 - EPSILON MAR26 | 13 MAR 25 | C | E | 1732.0000000000						2020-08-28		Call	Equities	Options		2981.0457896303406	0		c0da2892-7710-11e9-9400-98972329be46	1396.826300888903
								17:15	EUR			ASMG G345,05 21 - OTC EPSILON	ASMG G345,05 21 - OTC EPSILON | 02 JUL 21 | C | E | 345.0500000000						2020-08-28		Call	Equities	Options		313.37464581900815	0		d531a8d0-bc54-11ea-8ab0-5ac0d4f352e5	22.21161363901072
								17:15	EUR			SX5E FEB25 CALL50 OTC - EPSILON	SX5E FEB25 CALL50 OTC - EPSILON | 11 FEB 25 | C | E | 1622.3950000000						2020-08-28		Call	Equities	Options		2982.0717292733325	0		c11643ea-7710-11e9-9400-98972329be46	1492.6284031331418
								17:15	EUR			SD3E MAR26 C0 BOND	SD3E MAR26 C0 BOND | 26 MAR 26 | C | E | .0001000000						2020-08-28		Call	Equities	Options		1240.456384998056	0		11697eae-e03c-11e9-a220-4100c975c478	1174.118188114851
								17:15	EUR			SX7E MAR23 CNP 6Y CAP	SX7E MAR23 CNP 6Y CAP | 01 MAR 23 | C | E | 3.5403000000						2020-08-28		Call	Equities	Options		60.14886832588783	0		75489b68-62b4-11e9-b160-4ad6f9df0bf5	57.21844548815408
								17:15	EUR			OPT_CERT SD3E APR26 BDT C66.66 2Y - 4954	OPT_CERT SD3E APR26 BDT C66.66 2Y - 4954 | 26 APR 21 | C | E | 1363.5535000000						2020-08-28		Call	Equities	Options		1409.7436956689733	0		bc604dcc-9e9d-11ea-a0a0-6b77645bee53	127.61768254833191
								17:15	EUR			SD3E JAN25 CATM	SD3E JAN25 CATM | 29 JAN 25 | C | E | 2148.6800000000						2020-08-28		Call	Equities	Options		1204.008059879447	0		79dd8d32-62b4-11e9-b160-4ad6f9df0bf5	9.196603399983843
								17:15	EUR			OPT_DDAXK MAY23 PATM - 4144	OPT_DDAXK MAY23 PATM - 4144 | 29 MAY 23 | P | E | 171.7200000000						2020-08-28		Put	Equities	Options		124.79540442897168	0		bbc65622-9e9d-11ea-a0a0-6b77645bee53	51.10662672956988
